rxTime,signal,svId,Toe,Toc,iodNav,iodE,iodC
1423542608.42022,2,26,445200,445200,107,0,0
1423542628.42022,2,26,445200,445200,107,0,0
1423542638.42022,2,26,445200,445200,107,0,0
1423542642.42022,2,26,445200,445200,107,0,0
1423542658.42022,2,26,445200,445200,107,0,0
1423542668.42022,2,26,445200,445200,107,0,0
1423542688.42022,2,26,445200,445200,107,0,0
1423542698.42022,2,26,445200,445200,107,0,0
1423542702.42022,2,26,445200,445200,107,0,0
1423542718.42022,2,26,445200,445200,107,0,0
1423542728.42022,2,26,445200,445200,107,0,0
1423542748.42022,2,26,445200,445200,107,0,0
1423542757.42022,0,1,453600,453600,0,152,664
1423542758.42022,1,1,451800,451800,0,0,0
1423542758.42022,2,26,445200,445200,107,0,0
1423542762.42022,2,26,445200,445200,107,0,0
1423542778.42022,2,26,445200,445200,107,0,0
1423542788.42022,2,26,445200,445200,107,0,0
1423542808.42022,2,26,445200,445200,107,0,0
1423542818.42022,2,26,445200,445200,107,0,0
1423542822.42022,2,26,445200,445200,107,0,0
1423542838.42022,2,26,445200,445200,107,0,0
1423542848.42022,2,26,445200,445200,107,0,0
1423542868.42022,2,26,445200,445200,107,0,0
1423542878.42022,2,26,445200,445200,107,0,0
1423542882.42022,2,26,445200,445200,107,0,0
1423542898.42022,2,26,445200,445200,107,0,0
1423542908.42022,2,26,445200,445200,107,0,0
1423542928.42022,2,26,445200,445200,107,0,0
1423542938.42022,2,26,445200,445200,107,0,0
1423542942.42022,2,26,445200,445200,107,0,0
1423542958.42022,2,26,445200,445200,107,0,0
1423542968.42022,2,26,445200,445200,107,0,0
1423542998.42022,2,26,445200,445200,107,0,0
1423543002.42022,2,26,445200,445200,107,0,0
1423543018.42022,2,26,445200,445200,107,0,0
1423543435.42022,0,1,453600,453600,0,152,664
1423543479.42022,1,1,451800,451800,0,0,0
1423543532.42022,2,33,449101,449101,0,0,0
1423543538.42022,2,33,449101,449101,0,0,0
1423543542.42022,2,33,449101,449101,0,0,0
1423543546.42022,2,33,445200,445200,107,0,0
1423543558.42022,2,33,445200,445200,107,0,0
1423543568.42022,2,33,445200,445200,107,0,0
1423543588.42022,2,33,445200,445200,107,0,0
1423543591.42022,3,33,445200,445200,107,0,0
1423543598.42022,2,33,445200,445200,107,0,0
1423543602.42022,2,33,445200,445200,107,0,0
1423543618.42022,2,33,445200,445200,107,0,0
1423543628.42022,2,33,445200,445200,107,0,0
1423543648.42022,2,33,445200,445200,107,0,0
1423543658.42022,2,33,445200,445200,107,0,0
1423543662.42022,2,33,445200,445200,107,0,0
1423543678.42022,2,33,445200,445200,107,0,0
1423543688.42022,2,33,445200,445200,107,0,0
1423543708.42022,2,33,445200,445200,107,0,0
1423543718.42022,2,33,445200,445200,107,0,0
1423543722.42022,2,33,445200,445200,107,0,0
1423543738.42022,2,33,445200,445200,107,0,0
1423543748.42022,2,33,445200,445200,107,0,0
1423543768.42022,2,33,445200,445200,107,0,0
1423543778.42022,2,33,445200,445200,107,0,0
1423543782.42022,2,33,445200,445200,107,0,0
1423543798.42022,2,33,445200,445200,107,0,0
1423543808.42022,2,33,445200,445200,107,0,0
1423543828.42022,2,33,445200,445200,107,0,0
1423543838.42022,2,33,445200,445200,107,0,0
1423543842.42022,2,33,445200,445200,107,0,0
1423543858.42022,2,33,445200,445200,107,0,0
1423543868.42022,2,33,445200,445200,107,0,0
1423543888.42022,2,33,445200,445200,107,0,0
1423543898.42022,2,33,445200,445200,107,0,0
1423543902.42022,2,33,445200,445200,107,0,0
1423543918.42022,2,33,445200,445200,107,0,0
1423543928.42022,2,33,445200,445200,107,0,0
1423543948.42022,2,33,445200,445200,107,0,0
1423543958.42022,2,33,445200,445200,107,0,0
1423543962.42022,2,33,445200,445200,107,0,0
1423543978.42022,2,33,445200,445200,107,0,0
1423543988.42022,2,33,445200,445200,107,0,0
1423544008.42022,2,33,445200,445200,107,0,0
1423544018.42022,2,33,445200,445200,107,0,0
1423544022.42022,2,33,445200,445200,107,0,0
1423544038.42022,2,33,445200,445200,107,0,0
1423544048.42022,2,33,445200,445200,107,0,0
1423544068.42022,2,33,445200,445200,107,0,0
1423544078.42022,2,33,445200,445200,107,0,0
1423544082.42022,2,33,445200,445200,107,0,0
1423544098.42022,2,33,445200,445200,107,0,0
1423544108.42022,2,33,445200,445200,107,0,0
1423544128.42022,2,33,445200,445200,107,0,0
1423544138.42022,2,33,445200,445200,107,0,0
1423544142.42022,2,33,445200,445200,107,0,0
1423544158.42022,2,33,445200,445200,107,0,0
1423544168.42022,2,33,445200,445200,107,0,0
1423544188.42022,2,33,445200,445200,107,0,0
1423544198.42022,2,33,445200,445200,107,0,0
1423544202.42022,2,33,445200,445200,107,0,0
