Receiver Time [s],Clock Bias [m],ClockDrift [m/s]
1424708784.3181183,-54836.36174454425,166.52340047627035
1424708785.3181183,-54669.138767720855,166.6437849180977
1424708786.3181183,-54502.367822546155,166.66569873799133
1424708787.3181183,-54335.39100478821,166.71657635814083
1424708788.3181183,-54168.72511137704,166.7080095269664
1424708789.3181183,-54002.21448336387,166.67379509956154
1424708790.3181183,-53836.19349141514,166.56203748152814
1424708791.3181183,-53670.60991758601,166.39311666282444
1424708792.3181183,-53505.643055006,166.14218044484426
1424708793.3181183,-53340.809743291815,165.91011453045024
1424708794.3181183,-53176.51940812662,165.6244507228877
1424708795.3181183,-53012.75900137874,165.3001364177081
1424708796.3181183,-52849.84032064197,164.8885810221299
1424708797.3181183,-52687.73290087423,164.40928655807534
1424708798.3181183,-52525.90915429662,163.95434907526197
1424708799.3181183,-52364.80460085448,163.45132483019043
1424708800.3181183,-52204.09644251416,162.96434566525238
1424708801.3181183,-52043.954493097444,162.46742959931697
1424708802.3181183,-51884.287303799945,161.97947606451314
1424708803.3181183,-51725.3323134196,161.45740267106575
1424708804.3181183,-51567.48042801433,160.84233431921027
1424708805.3181183,-51410.676201278184,160.15147302558594
1424708806.3181183,-51253.9402110159,159.55233903224743
1424708807.3181183,-51097.55636487387,158.99838461727165
1424708808.3181183,-50943.404986667774,158.16211903870138
1424708809.3181183,-50789.08844745763,157.49021812370373
1424708810.3181183,-50634.71299159744,156.93886361505068
1424708811.3181183,-50482.19277414438,156.16917373834445
1424708812.3181183,-50330.065513714304,155.4710135526519
1424708813.3181183,-50179.31994283507,154.65762559669912
1424708814.3181183,-50029.16128110419,153.8776229512872
1424708815.3181183,-49879.14721694991,153.19903296677228
1424708816.3181183,-49729.46922959312,152.57846588438403
1424708817.3181183,-49581.40865129885,151.79570600517616
1424708818.3181183,-49434.492151303944,150.95727610795774
1424708819.3181183,-49288.591621882544,150.08455624781834
1424708820.3181183,-49142.79940491684,149.3290443425695
1424708821.3181183,-48997.5736446148,148.60722223746873
1424708822.3181183,-48853.459023905496,147.82750357028957
1424708823.3181183,-48711.0585390744,146.89908610520666
1424708824.3181183,-48569.63696569409,145.9501800549257
1424708825.3181183,-48427.47681549708,145.2681414382421
1424708826.3181183,-48285.65859863948,144.65097222083784
1424708827.3181183,-48145.48103278287,143.87660047210667
1424708828.3181183,-48008.53463217306,142.71183650891047
1424708829.3181183,-47869.88397054888,142.01142394198789
1424708830.3181183,-47732.58980709191,141.19550404608978
1424708831.3181183,-47596.124938812965,140.37059085228464
1424708832.3181183,-47460.13800501171,139.599012163302
1424708833.3181183,-47325.08766792297,138.80007421158152
1424708834.3181183,-47190.997897454385,137.97592282548644
1424708835.3181183,-47057.395150309654,137.21049825949825
1424708836.3181183,-46925.84563282083,136.22820778352707
1424708837.3181183,-46794.48254108951,135.37264993889542
1424708838.3181183,-46659.14478262973,135.3673356585323
1424708839.3181183,-46523.916068633094,135.34628802608853
1424708840.3181183,-46389.05530722425,135.27627562017898
1424708841.3181183,-46254.645769700706,135.15933197118454
1424708842.3181183,-46121.15793415013,134.9489823617127
1424708843.3181183,-45988.578846941484,134.6702313180731
1424708844.3181183,-45856.67657067823,134.36485454811088
1424708845.3181183,-45727.35663791584,133.84079092276812
1424708846.3181183,-45598.94285755204,133.30712414404485
1424708847.3181183,-45472.075431219426,132.70490097591423
1424708848.3181183,-45349.91548244448,131.76281038940454
1424708849.3181183,-45230.07239292435,130.7386514345338
1424708850.3181183,-45108.687905831386,129.9599626573845
1424708851.3181183,-44986.502889133924,129.3300255639944
1424708852.3181183,-44867.35342081932,128.52530871298364
1424708853.3181183,-44751.13828244254,127.57211371202013
1424708854.3181183,-44634.49684502141,126.7383838334997
1424708855.3181183,-44517.30924471651,126.01824271607865
1424708856.3181183,-44401.587942055696,125.24948212449658
1424708857.3181183,-44287.94067119629,124.38989066563016
1424708858.3181183,-44175.29137966492,123.52381128786837
1424708859.3181183,-44063.98433467026,122.62376297410721
1424708860.3181183,-43951.2448208641,121.89329384970027
1424708861.3181183,-43839.05594306169,121.17345307453878
1424708862.3181183,-43726.012713772194,120.56864892929399
1424708863.3181183,-43617.74610749641,119.65295143565646
1424708864.3181183,-43509.27556505005,118.81748090005074
1424708865.3181183,-43398.097301076625,118.24397249384803
1424708866.3181183,-43290.40523591727,117.45090021244681
1424708867.3181183,-43184.7930012946,116.55962914251934
1424708868.3181183,-43078.05823837147,115.81651783260612
1424708869.3181183,-42970.67587580572,115.17653255767696
1424708870.3181183,-42863.52654425348,114.56689263256959
1424708871.3181183,-42759.86257017625,113.74037964210542
1424708872.3181183,-42657.40276624037,112.88559417743846
1424708873.3181183,-42551.128801953884,112.38394216164468
1424708874.3181183,-42450.7059134641,111.47903665083977
1424708875.3181183,-42347.268985626426,110.87027008650392
1424708876.3181183,-42244.566784309034,110.25300772514784
1424708877.3181183,-42146.48565502929,109.3361385771277
1424708878.3181183,-42047.76472192866,108.53525611889197
1424708879.3181183,-41948.73364836059,107.8161921792627
1424708880.3181183,-41845.899718567736,107.43830688196799
1424708881.3181183,-41747.79021005487,106.73393753288441
1424708882.3181183,-41655.00017926898,105.68587027493108
1424708883.3181183,-41563.22143544104,104.63828776272578
1424708884.3181183,-41466.68439274323,104.02192492439377
1424708885.3181183,-41368.19567519268,103.59819526099778
1424708886.3181183,-41269.23253298006,103.24329147022482
1424708887.3181183,-41174.34955648326,102.60757924702727
1424708888.3181183,-41083.79714251398,101.69813925711169
1424708889.3181183,-40991.144926898894,101.01796169341078
1424708890.3181183,-40898.889882262185,100.3607852257219
1424708891.3181183,-40806.65336258405,99.7530750086247
1424708892.3181183,-40719.629770662774,98.80352602190314
1424708893.3181183,-40630.34375206821,98.09193332269112
1424708894.3181183,-40542.726870231636,97.30562258909755
1424708895.3181183,-40454.26311002819,96.6369818268619
1424708896.3181183,-40364.79569072434,96.09069779043439
1424708897.3181183,-40277.93342877349,95.38481705576277
1424708898.3181183,-40188.87751154265,94.89860790577022
1424708899.3181183,-40100.05924564847,94.43115591199424
1424708900.3181183,-40013.27318284316,93.84586978799253
1424708901.3181183,-39930.1234386388,93.03172366476156
1424708902.3181183,-39845.87541202853,92.36449931373444
1424708903.3181183,-39764.049957476986,91.56485418645387
1424708904.3181183,-39680.486175851605,90.95524708817085
1424708905.3181183,-39595.25488058477,90.51732900726392
1424708906.3181183,-39514.24880589046,89.79011325560694
1424708907.3181183,-39431.7854397867,89.2286247844647
1424708908.3181183,-39345.82249190394,88.97806423332294
1424708909.3181183,-39263.28111787706,88.48628251672051
1424708910.3181183,-39182.27871665548,87.91823238217083
1424708911.3181183,-39102.75051049443,87.28593828298777
1424708912.3181183,-39028.34966633391,86.32022414392341
1424708913.3181183,-38949.774222835214,85.68224979151728
1424708914.3181183,-38873.410984430695,84.04024521418357
1424708915.3181183,-38799.467628081075,82.3049353633779
1424708916.3181183,-38725.097005820324,81.03815430156226
1424708917.3181183,-38649.30552536011,80.24135940968958
1424708918.3181183,-38576.23765282882,79.19378280548798
1424708919.3181183,-38500.29114224672,78.69800354348347
1424708920.3181183,-38424.95478104611,78.1773405764796
1424708921.3181183,-38351.93133119755,77.36854442481815
1424708922.3181183,-38278.13883102374,76.80039235103199
1424708923.3181183,-38203.850981389776,76.38466924779924
1424708924.3181183,-38130.850704140525,75.80972008729901
1424708925.3181183,-38058.99538779982,75.1499322731322
1424708926.3181183,-37986.91602380576,74.6466322978013
1424708927.3181183,-37914.83570848027,74.20677315365175
1424708928.3181183,-37842.84460020061,73.83727992588092
1424708929.3181183,-37771.31567312091,73.45131544898635
1424708930.3181183,-37700.45619150934,73.02866976224401
1424708931.3181183,-37630.78679845933,72.48892054967175
1424708932.3181183,-37562.16601317103,71.88588591661265
1424708933.3181183,-37493.443250557044,71.37082627488785
1424708934.3181183,-37424.258809340536,71.01756080117919
1424708935.3181183,-37356.6424434072,70.43714967628495
1424708936.3181183,-37288.56620015658,70.03036949888124
1424708937.3181183,-37220.02269765676,69.77190448746603
1424708938.3181183,-37154.71682322971,69.02876651627214
1424708939.3181183,-37089.39649870473,68.42416200919311
1424708940.3181183,-37023.0473276931,68.07887993752131
1424708941.3181183,-36957.77525021175,67.6143021301728
1424708942.3181183,-36892.91387728937,67.15671882383197
1424708943.3181183,-36827.50514415208,66.8699096371712
1424708944.3181183,-36763.87857722894,66.33162674255733
1424708945.3181183,-36700.85380634754,65.79426090635494
1424708946.3181183,-36637.966932985866,65.31061905422057
1424708947.3181183,-36574.96618016917,64.9184238322707
1424708948.3181183,-36512.0229779425,64.56641610507563
1424708949.3181183,-36447.926133141715,64.48575503123695
1424708950.3181183,-36388.087217296816,63.70810679528791
1424708951.3181183,-36326.27196056619,63.39018409282102
1424708952.3181183,-36264.67874168163,63.09382135845571
1424708953.3181183,-36207.07232322984,62.19523901939224
1424708954.3181183,-36146.67620478738,61.87954549063197
1424708955.3181183,-36085.11778226795,61.823471374757816
1424708956.3181183,-36025.263678272015,61.499761511394865
1424708957.3181183,-35968.1298407809,60.81777435914889
1424708958.3181183,-35910.61804982714,60.287930599203705
1424708959.3181183,-35852.17417268592,59.977324340960536
1424708960.3181183,-35793.904637560154,59.67505669230468
1424708961.3181183,-35735.780997807466,59.40131529720579
1424708962.3181183,-35678.77648589317,58.986849136493106
1424708963.3181183,-35623.799284342225,58.31947913488595
1424708964.3181183,-35567.921033629245,57.90585285704713
1424708965.3181183,-35511.0708151193,57.712546970077945
1424708966.3181183,-35455.661422552745,57.30302892250737
1424708967.3181183,-35398.59534890401,57.27647022356392
1424708968.3181183,-35341.549206670876,57.24820647653304
1424708969.3181183,-35284.59578059366,57.21165142069911
1424708970.3181183,-35227.9171157853,57.14730164969983
1424708971.3181183,-35172.650001042726,56.92992759509982
1424708972.3181183,-35116.76679526062,56.81444734753466
1424708973.3181183,-35060.99947994469,56.704532121420954
1424708974.3181183,-35005.7124598262,56.563140922741646
1424708975.3181183,-34955.15980378429,55.992989879792965
1424708976.3181183,-34903.39905276321,55.60787959782138
1424708977.3181183,-34850.475177743916,55.37247333363031
1424708978.3181183,-34798.68400064141,55.06916726857946
1424708979.3181183,-34749.92304690408,54.551719865236755
1424708980.3181183,-34699.67091285171,54.20739112812034
1424708981.3181183,-34649.26739382114,53.90900125763892
1424708982.3181183,-34601.97825147864,53.39959244315582
1424708983.3181183,-34552.47581671572,53.102682293849256
1424708984.3181183,-34504.724005524324,52.697654058383925
1424708985.3181183,-34454.762906201286,52.490408925573405
1424708986.3181183,-34405.302731972864,52.26124096810548
1424708987.3181183,-34357.61145384184,51.91717716137548
1424708988.3181183,-34310.886590604416,51.52692209328085
1424708989.3181183,-34262.76150699358,51.27045920434794
1424708990.3181183,-34213.10536572379,51.148320787186606
1424708991.3181183,-34167.19950842014,50.75316073397348
1424708992.3181183,-34122.45164955918,50.30074449173909
1424708993.3181183,-34075.43501393129,50.05216267593785
1424708994.3181183,-34031.84806480185,49.561919127639165
1424708995.3181183,-33985.98612162833,49.27843795751976
1424708996.3181183,-33940.44471969036,48.989563884635224
1424708997.3181183,-33894.016739370076,48.79050914854044
1424708998.3181183,-33849.22544616522,48.480221362818476
1424708999.3181183,-33804.22846476443,48.210560173443994
1424709000.3181183,-33760.247042552444,47.88443446961728
1424709001.3181183,-33717.11353222671,47.519021348952684
1424709002.3181183,-33673.03362965421,47.254908229181716
1424709003.3181183,-33629.86495115934,46.94230943338933
1424709004.3181183,-33587.63934327975,46.58271325963685
1424709005.3181183,-33545.45290783889,46.247963922156
1424709006.3181183,-33503.99489784119,45.88290770079134
1424709007.3181183,-33462.129527777535,45.57572639338468
1424709008.3181183,-33420.58903711038,45.265952394925876
1424709009.3181183,-33379.73419223359,44.92584662018044
1424709010.3181183,-33337.487691381735,44.718341531257494
1424709011.3181183,-33296.16624266254,44.45562905731146
1424709012.3181183,-33256.7799547396,44.06488766651807
1424709013.3181183,-33196.40178403454,45.18669757596237
1424709014.3181183,-33157.813043977105,44.210486388672834
1424709015.3181183,-33119.956590974936,43.210473354314075
1424709016.3181183,-33087.40946758927,41.64800776270962
1424709017.3181183,-33052.741229621744,40.6137724148406
1424709018.3181183,-33015.28176894462,40.18325510117011
1424709019.3181183,-32977.98390428483,39.78280111468002
1424709020.3181183,-32939.394303419394,39.62636836777116
1424709021.3181183,-32901.62232115137,39.35421040099107
1424709022.3181183,-32864.58324160963,39.02149151068632
1424709023.3181183,-32827.26430427977,38.78041295671861
1424709024.3181183,-32790.54447761497,38.492443404727055
1424709025.3181183,-32753.155668289943,38.347315545162715
1424709026.3181183,-32716.581006393943,38.08858039648462
1424709027.3181183,-32680.36726807766,37.82650864151757
1424709028.3181183,-32644.27258944904,37.57216251298177
1424709029.3181183,-32607.919496479975,37.38839081724601
1424709030.3181183,-32571.761356672137,37.19500363417021
1424709031.3181183,-32536.364842393257,36.93182403161448
1424709032.3181183,-32501.254760837943,36.66747563653545
1424709033.3181183,-32465.823102089777,36.47513943510698
1424709034.3181183,-32430.872026904104,36.231570540568875
1424709035.3181183,-32397.422154379004,35.789015121015616
1424709036.3181183,-32362.84687506099,35.605089758847036
1424709037.3181183,-32329.0401894875,35.30806772358788
1424709038.3181183,-32296.086509800338,34.927485337194646
1424709039.3181183,-32263.252597614064,34.5982452851899
1424709040.3181183,-32229.2736475467,34.50444113159224
1424709041.3181183,-32197.17415283368,34.11122389303013
1424709042.3181183,-32164.50098788455,33.87933298351525
1424709043.3181183,-32131.672632259124,33.711288356961774
1424709044.3181183,-32099.155284682536,33.526832054466865
1424709045.3181183,-32066.799942602822,33.35219881018518
1424709046.3181183,-32034.523432319707,33.18524139606456
1424709047.3181183,-32002.281635246494,33.0298574015862
1424709048.3181183,-31970.19018790544,32.87422453763224
1424709049.3181183,-31939.28254736647,32.55228562498166
1424709050.3181183,-31907.76313543625,32.38785315057941
1424709051.3181183,-31877.28705720418,32.068967553115925
1424709052.3181183,-31847.000946924727,31.762926425400217
1424709053.3181183,-31816.55465536918,31.536705334696354
1424709054.3181183,-31786.018546093004,31.37436997536471
1424709055.3181183,-31755.637199435925,31.208183249179204
1424709056.3181183,-31726.109865694107,30.925209863435114
1424709057.3181183,-31695.983301278207,30.787906140528655
1424709058.3181183,-31666.753447620773,30.535166300425843
1424709059.3181183,-31638.34549017248,30.197130438486784
1424709060.3181183,-31608.86587324012,30.08875643640639
1424709061.3181183,-31580.135020376387,29.86713879039075
1424709062.3181183,-31551.105078218967,29.729362230162405
1424709063.3181183,-31523.292168191834,29.41169790945821
1424709064.3181183,-31495.074422588074,29.21044743478883
1424709065.3181183,-31467.530087164552,28.9234131982108
1424709066.3181183,-31439.683317847383,28.736400229963838
1424709067.3181183,-31412.195854372258,28.522694041497218
1424709068.3181183,-31384.64742501923,28.365289655990715
1424709069.3181183,-31356.71671791446,28.294195945388505
1424709070.3181183,-31330.610874720955,27.925805417991857
1424709071.3181183,-31303.713003138797,27.75811207223817
1424709072.3181183,-31276.749871698266,27.625375070634075
1424709073.3181183,-31250.207494319315,27.443995901883316
1424709074.3181183,-31223.870604047224,27.256939470376814
1424709075.3181183,-31197.18250883836,27.160482704366757
1424709076.3181183,-31171.01364370838,26.990200707250935
1424709077.3181183,-31145.169282857147,26.800066326245762
1424709078.3181183,-31119.90950856331,26.548539379920452
1424709079.3181183,-31094.415072283475,26.371137349627965
1424709080.3181183,-31068.64510397393,26.268332383576237
1424709081.3181183,-31043.403110264375,26.09530780652611
1424709082.3181183,-31018.66859616897,25.860928703916013
1424709083.3181183,-30994.051449972467,25.654917099302196
1424709084.3181183,-30968.795985248107,25.58850110064393
1424709085.3181183,-30943.956652058758,25.464470279586376
1424709086.3181183,-30918.83325439513,25.41179720525161
1424709087.3181183,-30894.455203676083,25.24967167264706
1424709088.3181183,-30869.381374716613,25.224247284702482
1424709089.3181183,-30844.272708001165,25.207196429080632
1424709090.3181183,-30819.648842586772,25.1160675401017
1424709091.3181183,-30794.573437840798,25.110366338990488
1424709092.3181183,-30769.387980087573,25.12375638947645
1424709093.3181183,-30744.708486475745,25.057456574187633
1424709094.3181183,-30719.30091691976,25.11006341304379
1424709095.3181183,-30694.28148507118,25.09725099759976
1424709096.3181183,-30668.690356381467,25.16921940893642
1424709097.3181183,-30643.406847837465,25.18604495945079
1424709098.3181183,-30618.07657538354,25.206800662474134
1424709099.3181183,-30592.989955116263,25.191039271107385
1424709100.3181183,-30568.04807263412,25.15553947409048
1424709101.3181183,-30543.067268174964,25.131013502494813
1424709102.3181183,-30517.287512347044,25.221897928833478
1424709103.3181183,-30491.929459688956,25.24044407940493
1424709104.3181183,-30466.342141504287,25.28885300064957
1424709105.3181183,-30441.654744430303,25.20813766712766
1424709106.3181183,-30416.338842173544,25.222331467333095
1424709107.3181183,-30390.727481436203,25.27253597053363
1424709108.3181183,-30365.538489725426,25.2619424244357
