Receiver Time [s],Clock Bias [m],ClockDrift [m/s]
1426173708.4457316,1874.0649637452655,75.5094801390143
1426173709.4457316,1946.5004977721828,74.51049784593893
1426173710.4457316,2018.105793976505,73.5675815015868
1426173711.4457316,2088.9087183356173,72.66605859772856
1426173712.4457316,2159.071281908578,71.8490370936639
1426173713.4457316,2228.0689666438448,70.92235721833735
1426173714.4457316,2296.400727825898,70.08420993709603
1426173715.4457316,2363.860430943993,69.2352461338477
1426173716.4457316,2430.432725252363,68.37194322688713
1426173717.4457316,2496.0227539352372,67.46976497994046
1426173718.4457316,2561.0417799774286,66.6740771018496
1426173719.4457316,2625.3192760639936,65.8980620949018
1426173720.4457316,2688.7255916006116,65.09368832220837
1426173721.4457316,2751.3713840700393,64.30079085263235
1426173722.4457316,2813.0642877357436,63.45984620842513
1426173723.4457316,2873.997321417071,62.64767375788274
1426173724.4457316,2934.3862744907647,61.92200954946416
1426173725.4457316,2993.857288935629,61.13486069874444
1426173726.4457316,3052.546096004004,60.34570184510482
1426173727.4457316,3110.350985370641,59.52101693026087
1426173728.4457316,3167.4294145644344,58.72720758557138
1426173729.4457316,3223.6476977637185,57.917675098399926
1426173730.4457316,3279.267575176797,57.17590549298579
1426173731.4457316,3333.932606955569,56.365725255781975
1426173732.4457316,3387.906214693166,55.593324160879234
1426173733.4457316,3441.347884891246,54.89707368282255
1426173734.4457316,3493.7902695128887,54.102903774187496
1426173735.4457316,3545.6592302963813,53.38358595819601
1426173736.4457316,3597.0157240444537,52.73227165230648
1426173737.4457316,3647.6780304984613,52.06212548100936
1426173738.4457316,3697.5864945059216,51.36117204516449
1426173739.4457316,3747.049649882436,50.74621222365337
1426173740.4457316,3795.888406905135,50.13054633320735
1426173741.4457316,3844.025867794162,49.48987571414027
1426173742.4457316,3891.6964088406057,48.90045717924597
1426173743.4457316,3938.5405819809016,48.23182729572748
1426173744.4457316,3984.885983946248,47.61974452823255
1426173745.4457316,4030.4316276967247,46.94874048990915
1426173746.4457316,4075.5378989109863,46.351163465122234
1426173747.4457316,4120.0206805068465,45.745238499690224
1426173748.4457316,4163.733723441975,45.087047180104
1426173749.4457316,4206.9059589153685,44.46361659600062
1426173750.4457316,4249.476496531131,43.847555265420134
1426173751.4457316,4291.7161790085565,43.327018193863246
1426173752.4457316,4333.007476298579,42.66801336885056
1426173753.4457316,4373.703179356192,42.03143202315125
1426173754.4457316,4414.073186965227,41.49254351837356
1426173755.4457316,4453.7574493459415,40.90690665365249
1426173756.4457316,4492.737752404142,40.28842708294597
1426173757.4457316,4531.17580988619,39.690826714404615
1426173758.4457316,4569.000587909212,39.091618072491684
1426173759.4457316,4606.4286611981415,38.55741844823147
1426173760.4457316,4643.276366071608,38.00944719527719
1426173761.4457316,4679.554508406104,37.44881130345614
1426173762.4457316,4715.572639329215,36.985876699453456
1426173763.4457316,4750.832246848469,36.42919942926979
1426173764.4457316,4785.5718110535945,35.88523956967056
1426173765.4457316,4819.775086281875,35.34351210377646
1426173766.4457316,4853.654112859659,34.870410284919735
1426173767.4457316,4886.824441840975,34.31961886378981
1426173768.4457316,4919.621160877536,33.82992570987233
1426173769.4457316,4951.927754260921,33.338921745972854
1426173770.4457316,4983.713131046937,32.839748761198535
1426173771.4457316,5015.192043928756,32.39907545475277
1426173772.4457316,5046.09099170213,31.91276276658485
1426173773.4457316,5076.632976473061,31.468297789883653
1426173774.4457316,5106.673326342355,31.00544197154087
1426173775.4457316,5136.323823580491,30.566387334559145
1426173776.4457316,5165.434124039983,30.09345568961026
1426173777.4457316,5194.334609974515,29.705562272420057
1426173778.4457316,5222.8098680567255,29.306735265036142
1426173779.4457316,5250.726843180891,28.85767740204799
1426173780.4457316,5278.201020877341,28.409998720437137
1426173781.4457316,5305.395646292931,28.016004420197675
1426173782.4457316,5331.998008581316,27.558465598824665
1426173783.4457316,5358.334346483833,27.164174491576944
1426173784.4457316,5384.128515150403,26.724137380027567
1426173785.4457316,5409.4962321122675,26.283677542903966
1426173786.4457316,5434.6309639087485,25.909858742231926
1426173787.4457316,5459.447532010136,25.55564300860224
1426173788.4457316,5483.54340486958,25.08347266291611
1426173789.4457316,5507.351443219102,24.66972878552375
1426173790.4457316,5530.841432968335,24.287126074774342
1426173791.4457316,5553.892175414884,23.887525739676057
1426173792.4457316,5576.524950250089,23.479988086079633
1426173793.4457316,5598.675906760452,23.049323844397275
1426173794.4457316,5620.481452148257,22.648762447352876
1426173795.4457316,5641.806661299749,22.223764700723066
1426173796.4457316,5662.944705297564,21.873483134570325
1426173797.4457316,5683.830947930707,21.554426310951385
1426173798.4457316,5704.216655226683,21.177817427458642
1426173799.4457316,5724.5439072863,20.903488860545355
1426173800.4457316,5744.142524243305,20.48336245951096
1426173801.4457316,5763.748007695776,20.198151922873677
1426173802.4457316,5782.890997640478,19.855366180831407
1426173803.4457316,5801.591836050641,19.481004181535912
1426173804.4457316,5820.091863686649,19.161541239212244
1426173805.4457316,5837.983152024635,18.751878715287912
1426173806.4457316,5855.546745838133,18.36983768724399
1426173807.4457316,5873.152775759135,18.124730650747715
1426173808.4457316,5890.041021492383,17.726172964041314
1426173809.4457316,5907.126073942244,17.520963489723687
1426173810.4457316,5923.614379588705,17.18933830111063
1426173811.4457316,5939.751540600328,16.85126685143712
1426173812.4457316,5955.4934395894925,16.494080351243305
1426173813.4457316,5971.089358772247,16.204589163623844
1426173814.4457316,5986.10053838926,15.820399783147717
1426173815.4457316,6000.999025074707,15.52322164655829
1426173816.4457316,6015.600365009295,15.225792019624075
1426173817.4457316,6029.944240827337,14.940709711185365
1426173818.4457316,6043.988543074216,14.652058649472856
1426173819.4457316,6057.879451984274,14.405483915582554
1426173820.4457316,6071.461107444038,14.138989523001888
1426173821.4457316,6084.825633790688,13.88937077826916
1426173822.4457316,6097.829366111445,13.603215781182907
1426173823.4457316,6110.714376447278,13.371435637672368
1426173824.4457316,6123.295787822478,13.116365802002496
1426173825.4457316,6135.717203857133,12.891930648990916
1426173826.4457316,6147.668741461998,12.587176982512245
1426173827.4457316,6159.345824606995,12.292731335722875
1426173828.4457316,6170.777763800323,12.014431471745402
1426173829.4457316,6181.757948918871,11.683177216444726
1426173830.4457316,6192.533278874823,11.390356962158252
1426173831.4457316,6203.178708999147,11.149557770811903
1426173832.4457316,6213.494548395881,10.881398597771758
1426173833.4457316,6223.598637660982,10.62974049219376
1426173834.4457316,6233.483769868559,10.388641916223719
1426173835.4457316,6242.918494707981,10.079544608818686
1426173836.4457316,6252.055929436769,9.776285837874294
1426173837.4457316,6260.807503901463,9.445322396153259
1426173838.4457316,6269.417149415897,9.175232856224355
1426173839.4457316,6277.897335827597,8.951569401702292
1426173840.4457316,6286.322021225379,8.781545692351155
1426173841.4457316,6294.487859371309,8.581668806020241
1426173842.4457316,6302.355048501242,8.349526791581221
1426173843.4457316,6310.074800398713,8.146151659459305
1426173844.4457316,6317.65177378908,7.961706725553195
1426173845.4457316,6324.874034786083,7.723578011495572
1426173846.4457316,6331.843558726111,7.479510137400265
1426173847.4457316,6338.592642942061,7.242794227286873
1426173848.4457316,6344.93353550288,6.952786457878256
1426173849.4457316,6350.971444187447,6.658789760774438
1426173850.4457316,6356.437176681237,6.275544544520738
1426173851.4457316,6362.257656406632,6.123720050621829
1426173852.4457316,6367.797819019445,5.9356066158756695
1426173853.4457316,6373.364379839604,5.816483035602266
1426173854.4457316,6378.633311931924,5.639758094092549
1426173855.4457316,6383.739479851566,5.466367004167655
1426173856.4457316,6388.4043025227265,5.2080221711872525
1426173857.4457316,6392.847279219167,4.960315204292317
1426173858.4457316,6396.683011661647,4.595849899535723
1426173859.4457316,6400.436640764557,4.322638130236465
1426173860.4457316,6403.9451605071445,4.058946588876324
1426173861.4457316,6407.349228484922,3.847112313289573
1426173862.4457316,6410.643119713737,3.6676096690286744
1426173863.4457316,6413.748216295085,3.486099166352835
1426173864.4457316,6416.417981980206,3.2244681071042014
1426173865.4457316,6418.882706813302,2.9789817790838193
1426173866.4457316,6420.947331058348,2.683856034660116
1426173867.4457316,6423.120819765544,2.5184183329397816
1426173868.4457316,6425.078087874575,2.3355660723883416
1426173869.4457316,6426.993038523436,2.199721591800954
1426173870.4457316,6428.774670676012,2.064208063966863
1426173871.4457316,6430.000423563311,1.792888193232987
1426173872.4457316,6431.532113013966,1.7091789846917003
1426173873.4457316,6432.675832443039,1.5260402169677256
1426173874.4457316,6433.532504011848,1.311126611036044
1426173875.4457316,6434.139358992882,1.084603244842445
1426173876.4457316,6434.323970493886,0.7940862446284038
1426173877.4457316,6434.820350318593,0.6953805659382047
1426173878.4457316,6435.014566405699,0.5317567449455147
1426173879.4457316,6434.931676403133,0.33260623270673917
1426173880.4457316,6434.575032126505,0.10899756248239531
1426173881.4457316,6434.248141639275,-0.03163031010358015
1426173882.4457316,6433.51701817376,-0.2580941514033899
1426173883.4457316,6432.677208675445,-0.4472967317852125
1426173884.4457316,6431.85301834422,-0.5700310984961108
1426173885.4457316,6430.486904470662,-0.8278531414303638
1426173886.4457316,6429.047789546059,-1.0252237354807616
1426173887.4457316,6427.396267754868,-1.2271529294623598
1426173888.4457316,6425.569975946688,-1.4195602855155833
1426173889.4457316,6423.72999517962,-1.5545673628902745
1426173890.4457316,6421.40513885766,-1.8017083104225926
1426173891.4457316,6419.120498637239,-1.9574047749952128
1426173892.4457316,6416.661904495563,-2.117463986425025
1426173893.4457316,6413.964563718195,-2.3046268744361877
1426173894.4457316,6410.8896346365955,-2.55167755502468
1426173895.4457316,6407.915675064546,-2.6870967265823698
1426173896.4457316,6404.842812363239,-2.8108124442625244
1426173897.4457316,6401.234117151309,-3.0676228523415134
1426173898.4457316,6397.635111233693,-3.239850593143591
1426173899.4457316,6393.789444003103,-3.4337193815147264
1426173900.4457316,6389.781352052031,-3.618687835438724
1426173901.4457316,6385.722552451716,-3.7612310169883
1426173902.4457316,6381.373472934436,-3.9502680421762206
1426173903.4457316,6376.77213049815,-4.159145636962935
1426173904.4457316,6372.303833545517,-4.258696069915016
1426173905.4457316,6367.614459765242,-4.39659024997966
1426173906.4457316,6362.717502373911,-4.558116481709464
1426173907.4457316,6357.379796501304,-4.810196840584392
1426173908.4457316,6352.071447143047,-4.971820276658921
1426173909.4457316,6346.452531929322,-5.181914190319192
1426173910.4457316,6340.819857398564,-5.327756887049067
1426173911.4457316,6335.026392273543,-5.477652355420408
1426173912.4457316,6329.246738539904,-5.573699496124399
1426173913.4457316,6323.243953367121,-5.711027323139065
1426173914.4457316,6317.114607848945,-5.845187879179791
1426173915.4457316,6310.775509612156,-6.003358435106202
1426173916.4457316,6304.45589208895,-6.10544309008471
1426173917.4457316,6297.784603753136,-6.288545007057743
1426173918.4457316,6290.68009422592,-6.551059457815767
1426173919.4457316,6283.968101874471,-6.603692397431788
1426173920.4457316,6277.1122615139075,-6.685148563324461
1426173921.4457316,6270.253091353997,-6.741264354503351
1426173922.4457316,6262.888346636721,-6.943003639467715
1426173923.4457316,6255.566535239643,-7.0647943250772505
1426173924.4457316,6247.903131028694,-7.256866873041383
1426173925.4457316,6240.1905212859665,-7.403166982588846
1426173926.4457316,6232.162585998295,-7.604590319171717
1426173927.4457316,6223.746685097796,-7.866021129946363
1426173928.4457316,6215.113991976506,-8.11080972456633
1426173929.4457316,6206.531455851045,-8.262112133671486
1426173930.4457316,6197.779276882605,-8.418358070181585
1426173931.4457316,6189.116155027031,-8.495819770802424
1426173932.4457316,6180.454304614089,-8.54966310002513
1426173933.4457316,6171.484304785848,-8.684739518262248
1426173934.4457316,6162.609420385302,-8.746382526042629
1426173935.4457316,6153.362462938509,-8.907180140753193
1426173936.4457316,6144.171860617252,-8.997843681551652
1426173937.4457316,6134.77685550696,-9.124361164260566
1426173938.4457316,6125.075473791663,-9.310358491033703
1426173939.4457316,6115.198473234535,-9.492702371433523
1426173940.4457316,6105.341526930039,-9.609032355244643
1426173941.4457316,6095.21349143167,-9.77586151903468
1426173942.4457316,6085.267617897165,-9.830508383730333
1426173943.4457316,6075.0519937425615,-9.95468769286961
1426173944.4457316,6064.626624511995,-10.106166963332797
1426173945.4457316,6054.00663519824,-10.269435964515026
1426173946.4457316,6043.516761804741,-10.340548146436966
1426173947.4457316,6032.970558749698,-10.40693257034619
1426173948.4457316,6022.260694402914,-10.5045138717799
1426173949.4457316,6011.572435766739,-10.564482624197057
1426173950.4457316,6000.5256511903035,-10.719301191443563
1426173951.4457316,5989.45828278165,-10.831627885976086
1426173952.4457316,5978.374730421883,-10.91276725759492
1426173953.4457316,5967.322804427176,-10.957329161008483
1426173954.4457316,5955.941284024691,-11.093731254112823
1426173955.4457316,5944.554124261972,-11.188505758368201
1426173956.4457316,5932.963308768281,-11.318288492096789
1426173957.4457316,5921.412318157087,-11.393410723699116
1426173958.4457316,5909.85475443405,-11.446329942393291
1426173959.4457316,5898.082460807614,-11.550376847807149
1426173960.4457316,5886.2051333903655,-11.65493838688047
1426173961.4457316,5874.002433129894,-11.828665855675212
1426173962.4457316,5861.67989230665,-11.986836558590964
1426173963.4457316,5849.1032953186295,-12.17680122493483
1426173964.4457316,5836.760614467804,-12.231310402056135
1426173965.4457316,5824.085636422907,-12.374917093808373
1426173966.4457316,5811.613001263912,-12.406668577141605
1426173967.4457316,5799.0752011960885,-12.449666828284064
1426173968.4457316,5786.416528251796,-12.51655887654549
1426173969.4457316,5773.742599677777,-12.567520533537467
1426173970.4457316,5761.051330064007,-12.607417412108653
1426173971.4457316,5748.3948720066555,-12.624196208748671
1426173972.4457316,5735.702886617818,-12.646582059171086
1426173973.4457316,5722.839159104029,-12.716840545262516
1426173974.4457316,5709.806196732571,-12.818652354535107
1426173975.4457316,5696.640841781161,-12.930666217504365
1426173976.4457316,5683.6869787831365,-12.938097002795892
1426173977.4457316,5670.481669455696,-13.024108529944291
1426173978.4457316,5656.954055262392,-13.185432189226571
1426173979.4457316,5643.586670003397,-13.245131361252392
1426173980.4457316,5630.113473724731,-13.31807028960334
1426173981.4457316,5616.495409290692,-13.414500206783016
1426173982.4457316,5602.628840932701,-13.559617406520056
1426173983.4457316,5588.734316199302,-13.666457281881357
1426173984.4457316,5574.670028595063,-13.794611348533325
1426173985.4457316,5560.377916017407,-13.955939142782405
1426173986.4457316,5545.981262787416,-14.098520580539047
1426173987.4457316,5531.558539163618,-14.203280597136025
1426173988.4457316,5517.012614760812,-14.313283302113687
1426173989.4457316,5502.540755704108,-14.364171201783359
1426173990.4457316,5488.115820393121,-14.383946151333548
1426173991.4457316,5473.4087411649525,-14.486379232479738
1426173992.4457316,5458.432993122631,-14.64260233926052
1426173993.4457316,5443.466869749566,-14.746193884025653
1426173994.4457316,5428.391270381343,-14.85146319827887
1426173995.4457316,5413.194351142779,-14.962607766390798
1426173996.4457316,5397.739194570382,-15.120614370814607
1426173997.4457316,5382.486565081474,-15.162742057615786
1426173998.4457316,5367.126990858549,-15.22628764487945
1426173999.4457316,5351.710987320319,-15.286921143998383
1426174000.4457316,5336.228680339018,-15.350178454410843
1426174001.4457316,5320.565794545619,-15.450710559819203
1426174002.4457316,5305.034797682368,-15.477775416369203
1426174003.4457316,5289.141907065106,-15.609918940899519
1426174004.4457316,5273.423289930009,-15.644593828851503
1426174005.4457316,5257.95274895271,-15.587339256696556
1426174006.4457316,5242.060992145243,-15.685236167439315
1426174007.4457316,5226.111991085496,-15.769141782827036
1426174008.4457316,5210.013435909116,-15.875085720155498
1426174009.4457316,5193.971550795731,-15.929300011626625
1426174010.4457316,5177.851361953925,-15.99107061983609
1426174011.4457316,5161.566236315242,-16.084563717937307
1426174012.4457316,5145.004055168891,-16.238986484365174
1426174013.4457316,5128.015926663845,-16.479758440751084
1426174014.4457316,5111.283067145361,-16.561127234829254
1426174015.4457316,5094.558354956715,-16.612811704144285
1426174016.4457316,5077.786586346318,-16.6638790742633
1426174017.4457316,5061.002545820038,-16.702787488394694
1426174018.4457316,5044.163420098916,-16.74706888414319
1426174019.4457316,5027.132921327342,-16.837549814004504
1426174020.4457316,5010.00069897958,-16.930907859791084
1426174021.4457316,4992.678751701794,-17.055582547367244
1426174022.4457316,4975.497257012788,-17.095691622410207
1426174023.4457316,4958.246446243269,-17.145720166357687
1426174024.4457316,4940.854788614411,-17.224915182135575
1426174025.4457316,4923.584028539465,-17.238808078833657
1426174026.4457316,4906.122070873176,-17.310834823753517
1426174027.4457316,4888.671550092916,-17.356167767639157
1426174028.4457316,4871.169380925494,-17.403010078717777
1426174029.4457316,4853.75324128063,-17.407230431088873
1426174030.4457316,4836.232904616744,-17.443417503507575
1426174031.4457316,4818.829419102055,-17.430195426926318
1426174032.4457316,4801.024859838162,-17.549534872291023
1426174033.4457316,4783.108536440937,-17.667217608690386
1426174034.4457316,4765.0177721916425,-17.802394374023898
1426174035.4457316,4746.694642584172,-17.96917495362038
1426174036.4457316,4728.343871914498,-18.091176012499375
1426174037.4457316,4710.3582981515365,-18.05817549235902
1426174038.4457316,4692.214320164476,-18.085481509751947
1426174039.4457316,4674.1396693832585,-18.08133278355123
1426174040.4457316,4655.736344431586,-18.184851336715763
1426174041.4457316,4637.44877998311,-18.218046073988994
1426174042.4457316,4618.826962024459,-18.3479054450142
1426174043.4457316,4600.418097511813,-18.368569080560484
1426174044.4457316,4581.5997723831,-18.51421076284783
1426174045.4457316,4562.923050591382,-18.566394737317886
1426174046.4457316,4544.2757951918675,-18.59230313316488
1426174047.4457316,4525.53110619504,-18.641612866480312
1426174048.4457316,4506.683455698954,-18.70770549959271
1426174049.4457316,4487.770686991105,-18.773314046784787
1426174050.4457316,4468.866118455015,-18.815259769528527
1426174051.4457316,4449.799410544866,-18.896122960555008
1426174052.4457316,4430.757063836161,-18.943362978703476
1426174053.4457316,4411.745094588344,-18.96625320778068
1426174054.4457316,4392.3888302141895,-19.090639182810627
1426174055.4457316,4372.963759315968,-19.198317380077494
1426174056.4457316,4353.608038833448,-19.249458969066605
1426174057.4457316,4334.085110302975,-19.33682912718344
1426174058.4457316,4314.418082359976,-19.442301098963352
1426174059.4457316,4294.951084945964,-19.45073863197973
1426174060.4457316,4275.24052448898,-19.53451608468707
1426174061.4457316,4255.609642796998,-19.56608662819169
1426174062.4457316,4235.683854687077,-19.68124053765514
1426174063.4457316,4215.931156378679,-19.703976165622375
1426174064.4457316,4195.970289282176,-19.78744239753472
1426174065.4457316,4176.03083799686,-19.836469530110815
1426174066.4457316,4156.174798992208,-19.84281908945259
1426174067.4457316,4136.2253160473865,-19.878015488389277
1426174068.4457316,4116.146390340811,-19.94209717240594
1426174069.4457316,4095.7184136647375,-20.098102789152918
1426174070.4457316,4075.1425870143835,-20.250870688524785
1426174071.4457316,4054.8183070889972,-20.274526567034226
1426174072.4457316,4034.3329570074625,-20.342699653506674
1426174073.4457316,4013.85370037944,-20.386951291879868
1426174074.4457316,3993.362556809254,-20.420006144814316
1426174075.4457316,3972.807581880612,-20.463073685955365
1426174076.4457316,3952.3486344443077,-20.46279818626856
1426174077.4457316,3931.6505795662024,-20.538034208041065
1426174078.4457316,3910.9364276575266,-20.595111881479426
1426174079.4457316,3890.064949261318,-20.68300901670167
1426174080.4457316,3869.090640531069,-20.776474342719837
1426174081.4457316,3848.0769786466803,-20.851887905114374
1426174082.4457316,3827.118055484581,-20.886816997812847
1426174083.4457316,3805.990743966712,-20.964476322214374
1426174084.4457316,3784.7873340503206,-21.040999822112735
1426174085.4457316,3763.5952176430455,-21.089880277600237
1426174086.4457316,3742.3217937443496,-21.148598637495514
1426174087.4457316,3720.8572845191075,-21.249085246385512
1426174088.4457316,3699.687562383293,-21.224352054339217
1426174089.4457316,3678.2277154934227,-21.299405202843037
1426174090.4457316,3656.7654410743785,-21.351198914680307
1426174091.4457316,3635.2249735369746,-21.411062892639862
1426174092.4457316,3613.726825462634,-21.438334313745784
1426174093.4457316,3592.2032655474945,-21.465536246606437
1426174094.4457316,3570.6897895590764,-21.4807711678731
1426174095.4457316,3549.4103892948197,-21.415655163466987
1426174096.4457316,3527.888705990368,-21.44976138105199
1426174097.4457316,3506.364217919516,-21.474138737894688
1426174098.4457316,3484.7151340640517,-21.529378768089448
1426174099.4457316,3462.8339479764345,-21.643367168828444
1426174100.4457316,3441.0994972286353,-21.6722461400731
1426174101.4457316,3418.889981734488,-21.84423944025459
1426174102.4457316,3396.8013042954994,-21.921582204064524
1426174103.4457316,3374.5029361495194,-22.04250621009675
1426174104.4457316,3352.3612038006513,-22.073576150773214
